,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,lemmatize
209,530,Sun Mar 05 17:49:00 +00:00 2023,"Un marchÈ se ferme, donc il faut en ouvrir un autre...""Il sera difficile de soutenir l'irresponsabilitÈ du fabricant, car il connaÓt les risques.#Gardasil ""#Papillomavirus",11,,,,,,,,,,,,,,,,,0,0,0,4e5f7230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#Papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.6324382385256776e+18,,,,,https://twitter.com/DreamOn01551786/status/1632438238525677569,False,e8fcaffb,fr,13,171,24,"['Un', 'marchÈ', 'se', 'ferme', ',', 'donc', 'il', 'faut', 'en', 'ouvrir', 'un', 'autre', '...', ""''"", 'Il', 'sera', 'difficile', 'de', 'soutenir', ""l'irresponsabilitÈ"", 'du', 'fabricant', ',', 'car', 'il', 'connaÓt', 'les', 'risques.', '#', 'Gardasil', '``', '#', 'Papillomavirus']","['marchè', 'ferme', 'donc', 'faut', 'ouvrir', 'autre', 'sera', 'difficile', 'soutenir', 'fabricant', 'car', 'connaót', 'les', 'gardasil', 'papillomavirus']","['marchè', 'ferme', 'donc', 'faut', 'ouvrir', 'autre', 'difficile', 'soutenir', 'fabricant', 'car', 'connaót', 'gardasil', 'papillomavirus']","['marchè', 'ferme', 'donc', 'falloir', 'ouvrir', 'autre', 'difficile', 'soutenir', 'fabricant', 'car', 'connaót', 'gardasil', 'papillomavirus']"
210,536,Tue Mar 07 13:14:00 +00:00 2023,Le journal trËs #complotiste Sciences et Avenir sur le #Gardasil,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#complotiste,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.633093880005423e+18,,,,,https://twitter.com/LeParede_n/status/1633093880005423105,False,d52696e9,fr,1,64,10,"['Le', 'journal', 'trËs', '#', 'complotiste', 'Sciences', 'et', 'Avenir', 'sur', 'le', '#', 'Gardasil']","['journal', 'trës', 'complotiste', 'sciences', 'avenir', 'sur', 'gardasil']","['journal', 'trës', 'complotiste', 'sciences', 'avenir', 'gardasil']","['journal', 'trës', 'complotist', 'science', 'avenir', 'gardasil']"
211,537,Fri Mar 03 20:17:00 +00:00 2023,"#Gardasil ""RÈsumons :- le vaccin obtient son AMM en 2006 (France).- nous sommes en 2023- il est communÈment admis qu'il faut entre 25 et 30 ans pour qu'une lÈsion prÈcancereuse (dysplasie) Èvolue vers un cancer... ""Comment ont ils ÈvaluÈ l'efficacitÈ ?",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6317506934543155e+18,,,,,https://twitter.com/Stephan05779501/status/1631750693454315522,False,68c11c35,fr,0,252,41,"['#', 'Gardasil', '``', 'RÈsumons', ':', '-', 'le', 'vaccin', 'obtient', 'son', 'AMM', 'en', '2006', '(', 'France', ')', '.-', 'nous', 'sommes', 'en', '2023-', 'il', 'est', 'communÈment', 'admis', ""qu'il"", 'faut', 'entre', '25', 'et', '30', 'ans', 'pour', ""qu'une"", 'lÈsion', 'prÈcancereuse', '(', 'dysplasie', ')', 'Èvolue', 'vers', 'un', 'cancer', '...', '``', 'Comment', 'ont', 'ils', 'ÈvaluÈ', ""l'efficacitÈ"", '?']","['gardasil', 'rèsumons', 'vaccin', 'obtient', 'son', 'amm', 'france', 'nous', 'sommes', 'est', 'communèment', 'admis', 'faut', 'entre', 'ans', 'pour', 'lèsion', 'prècancereuse', 'dysplasie', 'èvolue', 'vers', 'cancer', 'comment', 'ont', 'ils', 'èvaluè']","['gardasil', 'rèsumons', 'vaccin', 'obtient', 'amm', 'france', 'communèment', 'admis', 'faut', 'entre', 'ans', 'lèsion', 'prècancereuse', 'dysplasie', 'èvolue', 'vers', 'cancer', 'comment', 'èvaluè']","['gardasil', 'rèsumon', 'vaccin', 'obtenir', 'amm', 'france', 'communèment', 'admettre', 'falloir', 'entrer', 'an', 'lèsion', 'prècancereus', 'dysplasie', 'èvolue', 'vers', 'cancer', 'comment', 'èvaluè']"
212,541,Wed Mar 01 22:21:00 +00:00 2023,"Les mensonges de la macronie. Ils n'arrÍte jamais de vous empoisonner la vie... A fuir comme la peste !!!""La vÈritÈ est l‡ ????Question posÈe par un Èlu ‡ l'assemblÈe nationale ????""#Gardasil #papillomavirus",6,,,,,,,,,,,,,,,,,0,0,0,f96e38df,e9406fca,8abb0569,252b0256,91da2109,aa5612ed,0b7ee1ed,f8247c4e,be9882b9,cb1a80c2,631d1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Gardasil,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.6310571848333025e+18,,,,,https://twitter.com/TimeVoyageur/status/1631057184833302528,False,008b0a2f,fr,11,207,32,"['Les', 'mensonges', 'de', 'la', 'macronie', '.', 'Ils', ""n'arrÍte"", 'jamais', 'de', 'vous', 'empoisonner', 'la', 'vie', '...', 'A', 'fuir', 'comme', 'la', 'peste', '!', '!', '!', '``', 'La', 'vÈritÈ', 'est', 'l‡', '?', '?', '?', '?', 'Question', 'posÈe', 'par', 'un', 'Èlu', '‡', ""l'assemblÈe"", 'nationale', '?', '?', '?', '?', '``', '#', 'Gardasil', '#', 'papillomavirus']","['les', 'mensonges', 'macronie', 'ils', 'jamais', 'vous', 'empoisonner', 'vie', 'fuir', 'comme', 'peste', 'vèritè', 'est', 'question', 'posèe', 'par', 'èlu', 'nationale', 'gardasil', 'papillomavirus']","['mensonges', 'macronie', 'jamais', 'empoisonner', 'vie', 'fuir', 'comme', 'peste', 'vèritè', 'question', 'posèe', 'èlu', 'nationale', 'gardasil', 'papillomavirus']","['mensonge', 'macronie', 'jamais', 'empoisonner', 'vie', 'fuir', 'comme', 'pest', 'vèritè', 'question', 'posèe', 'èlu', 'national', 'gardasil', 'papillomavirus']"
213,547,Tue Mar 07 10:52:00 +00:00 2023,#Gardasil ?? le nouveau combat de #Macron,4,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Gardasil,#Macron,,,,,,,,,,,,,,,,,,,,,,,1.633058032492982e+18,,,,,https://twitter.com/DLFParis16/status/1633058032492982272,False,12ba55ec,fr,9,41,7,"['#', 'Gardasil', '?', '?', 'le', 'nouveau', 'combat', 'de', '#', 'Macron']","['gardasil', 'nouveau', 'combat', 'macron']","['gardasil', 'nouveau', 'combat', 'macron']","['gardasil', 'nouveau', 'combat', 'macron']"
214,549,Thu Jul 13 18:10:00 +00:00 2023,Danger pour les ados ‡ la rentrÈe 2023! Le gouvernement pousse ‡ la vaccination contre le #papillomavirus (#Gardasil) vaccin dangereux et inefficace qui favorise de nouveaux virus | LE BLOG DE PATRICE GIBERTIE (pgibertie.com),0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,,1.6795539074024407e+18,http://pgibertie.com,,,,https://twitter.com/gourbail/status/1679553907402440704,False,70573438,fr,0,225,34,"['Danger', 'pour', 'les', 'ados', '‡', 'la', 'rentrÈe', '2023', '!', 'Le', 'gouvernement', 'pousse', '‡', 'la', 'vaccination', 'contre', 'le', '#', 'papillomavirus', '(', '#', 'Gardasil', ')', 'vaccin', 'dangereux', 'et', 'inefficace', 'qui', 'favorise', 'de', 'nouveaux', 'virus', '|', 'LE', 'BLOG', 'DE', 'PATRICE', 'GIBERTIE', '(', 'pgibertie.com', ')']","['danger', 'pour', 'les', 'ados', 'rentrèe', 'gouvernement', 'pousse', 'vaccination', 'contre', 'papillomavirus', 'gardasil', 'vaccin', 'dangereux', 'inefficace', 'qui', 'favorise', 'nouveaux', 'virus', 'blog', 'patrice', 'gibertie']","['danger', 'ados', 'rentrèe', 'gouvernement', 'pousse', 'vaccination', 'contre', 'papillomavirus', 'gardasil', 'vaccin', 'dangereux', 'inefficace', 'favorise', 'nouveaux', 'virus', 'blog', 'patrice', 'gibertie']","['danger', 'ado', 'rentrèe', 'gouvernement', 'pouss', 'vaccination', 'contre', 'papillomavirus', 'gardasil', 'vaccin', 'dangereu', 'inefficace', 'favoriser', 'nouveau', 'virus', 'blog', 'patrice', 'giberti']"
215,550,Wed Mar 01 22:20:00 +00:00 2023,"On refera bien un petit coup de #vaccins pour toujours plus de pognon, non ?! #gardasil",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccins,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1.631056927567274e+18,,,,,https://twitter.com/Laet2Com/status/1631056927567273984,False,2c8aaaba,fr,0,87,16,"['On', 'refera', 'bien', 'un', 'petit', 'coup', 'de', '#', 'vaccins', 'pour', 'toujours', 'plus', 'de', 'pognon', ',', 'non', '?', '!', '#', 'gardasil']","['refera', 'bien', 'petit', 'coup', 'vaccins', 'pour', 'toujours', 'plus', 'pognon', 'non', 'gardasil']","['refera', 'bien', 'petit', 'coup', 'vaccins', 'toujours', 'plus', 'pognon', 'non', 'gardasil']","['refaire', 'bien', 'petit', 'coup', 'vaccin', 'toujours', 'plus', 'pognon', 'non', 'gardasil']"
216,557,Fri Nov 25 08:59:00 +00:00 2022,"#Gardasil Frayeur en Belgique : 18 ÈlËves pris en charge par des Èquipes mÈdicales suite ‡ des malaises aprËs vaccination contre le papillomavirus. ??"""" lelibrepenseur.org/frayeur-eÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5960659847034348e+18,https://www.lelibrepenseur.org/frayeur-en-belgique-18-eleves-pris-en-charge-par-des-equipes-medicales-suite-a-des-malaises-apres-vaccination-contre-le-papillomavirus/,,,,https://twitter.com/B_F_DeGraeve/status/1596065984703434752,False,814feb46,fr,1,182,25,"['#', 'Gardasil', 'Frayeur', 'en', 'Belgique', ':', '18', 'ÈlËves', 'pris', 'en', 'charge', 'par', 'des', 'Èquipes', 'mÈdicales', 'suite', '‡', 'des', 'malaises', 'aprËs', 'vaccination', 'contre', 'le', 'papillomavirus', '.', '?', '?', ""''"", ""''"", 'lelibrepenseur.org/frayeur-eÖ']","['gardasil', 'frayeur', 'belgique', 'èlëves', 'pris', 'charge', 'par', 'des', 'èquipes', 'mèdicales', 'suite', 'des', 'malaises', 'aprës', 'vaccination', 'contre', 'papillomavirus']","['gardasil', 'frayeur', 'belgique', 'èlëves', 'pris', 'charge', 'èquipes', 'mèdicales', 'suite', 'malaises', 'aprës', 'vaccination', 'contre', 'papillomavirus']","['gardasil', 'frayeur', 'belgiqu', 'èlëve', 'prendre', 'charge', 'èquipe', 'mèdicale', 'suite', 'malais', 'aprë', 'vaccination', 'contre', 'papillomavirus']"
217,563,Tue Nov 01 11:53:00 +00:00 2022,"??¿ VOIR ABSOLUMENT""#France #Paris  Par ce documentaire, #ARTE abandonne totalement le narratif de #BigPharma #Macron #Veran sur la #vaccinationLes extrÈmistes de la #vaccination vont devoir s'expliquer.#Covid_19 #Gardasil #papillomavirus #HPV ""piped.video/_Lnf1jlBJak",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#France,#Paris,#ARTE,#BigPharma,#Macron,#Veran,#vaccination,#vaccination,#Covid_19,#Gardasil,#papillomavirus,#HPV,,,,,,,,,,,,,1.5874124584734963e+18,https://piped.video/_Lnf1jlBJak,,,,https://twitter.com/MarieNat23/status/1587412458473496576,False,f2b8505f,fr,2,268,30,"['?', '?', '¿', 'VOIR', 'ABSOLUMENT', ""''"", '#', 'France', '#', 'Paris', 'Par', 'ce', 'documentaire', ',', '#', 'ARTE', 'abandonne', 'totalement', 'le', 'narratif', 'de', '#', 'BigPharma', '#', 'Macron', '#', 'Veran', 'sur', 'la', '#', 'vaccinationLes', 'extrÈmistes', 'de', 'la', '#', 'vaccination', 'vont', 'devoir', ""s'expliquer."", '#', 'Covid_19', '#', 'Gardasil', '#', 'papillomavirus', '#', 'HPV', '``', 'piped.video/_Lnf1jlBJak']","['voir', 'absolument', 'france', 'paris', 'par', 'documentaire', 'arte', 'abandonne', 'totalement', 'narratif', 'bigpharma', 'macron', 'veran', 'sur', 'vaccinationles', 'extrèmistes', 'vaccination', 'vont', 'devoir', 'gardasil', 'papillomavirus', 'hpv']","['voir', 'absolument', 'france', 'paris', 'documentaire', 'arte', 'abandonne', 'totalement', 'narratif', 'bigpharma', 'macron', 'veran', 'vaccinationles', 'extrèmistes', 'vaccination', 'vont', 'devoir', 'gardasil', 'papillomavirus', 'hpv']","['voir', 'absolument', 'france', 'pari', 'documentaire', 'art', 'abandonn', 'totalement', 'narratif', 'bigpharma', 'macron', 'veran', 'vaccinationle', 'extrèmiste', 'vaccination', 'aller', 'devoir', 'gardasil', 'papillomavirus', 'hpv']"
218,564,Mon Oct 24 18:32:00 +00:00 2022,"Une femme blessÈe par le vaccin #Gardasil raconte comment les #vaccins contre la #COVID19  ont blessÈ sa mËre et mis fin ‡ la vie de sa grand-mËre""""childrenshealthdefense.org/dÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#vaccins,#COVID19,,,,,,,,,,,,,,,,,,,,,,1.5846139308315812e+18,https://childrenshealthdefense.org/defender/family-vaccine-injuries-gardasil-covid/?eType=EmailBlastContent&eId=93ce0f1c-e8f2-4d40-899d-1d6f3bd2f4b2,,,,https://twitter.com/BernardSudan/status/1584613930831581184,False,c95a0fde,fr,2,177,27,"['Une', 'femme', 'blessÈe', 'par', 'le', 'vaccin', '#', 'Gardasil', 'raconte', 'comment', 'les', '#', 'vaccins', 'contre', 'la', '#', 'COVID19', 'ont', 'blessÈ', 'sa', 'mËre', 'et', 'mis', 'fin', '‡', 'la', 'vie', 'de', 'sa', 'grand-mËre', ""''"", ""''"", 'childrenshealthdefense.org/dÖ']","['une', 'femme', 'blessèe', 'par', 'vaccin', 'gardasil', 'raconte', 'comment', 'les', 'vaccins', 'contre', 'ont', 'blessè', 'mëre', 'mis', 'fin', 'vie']","['femme', 'blessèe', 'vaccin', 'gardasil', 'raconte', 'comment', 'vaccins', 'contre', 'blessè', 'mëre', 'mis', 'fin', 'vie']","['femme', 'blessèe', 'vaccin', 'gardasil', 'racont', 'comment', 'vaccin', 'contre', 'blessè', 'mëre', 'mettre', 'fin', 'vie']"
219,577,Wed Nov 23 17:35:00 +00:00 2022,#gardasil #Vaccin #lobbying #laboratoirepharmaceutique,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#Vaccin,#lobbying,#laboratoirepharmaceutique,,,,,,,,,,,,,,,,,,,,,1.5954710920633876e+18,,,,,https://twitter.com/OdileDori/status/1595471092063387659,False,85d825ff,fr,0,54,4,"['#', 'gardasil', '#', 'Vaccin', '#', 'lobbying', '#', 'laboratoirepharmaceutique']","['gardasil', 'vaccin', 'lobbying', 'laboratoirepharmaceutique']","['gardasil', 'vaccin', 'lobbying', 'laboratoirepharmaceutique']","['gardasil', 'vaccin', 'lobbying', 'laboratoirepharmaceutique']"
220,579,Mon Nov 21 15:57:00 +00:00 2022,Vous connaissez l'histoire de Marie OcÈane  Bourguignon qui est atteinte de sclÈrose en plaques suite ‡ la vaccination au #Gardasil le mÈdecin voulait que je vaccine ma fille de 12 ans il peut toujours attendre ! france3-regions.francetvinfoÖ,8,,,,,,,,,,,,,,,,,0,0,1,8bd423fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.594721627345928e+18,https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/landes/vaccin-gardasil-le-temoignage-de-marie-oceane-364823.html,,,,https://twitter.com/ILove3M/status/1594721627345928196,False,48185489,fr,11,242,37,"['Vous', 'connaissez', ""l'histoire"", 'de', 'Marie', 'OcÈane', 'Bourguignon', 'qui', 'est', 'atteinte', 'de', 'sclÈrose', 'en', 'plaques', 'suite', '‡', 'la', 'vaccination', 'au', '#', 'Gardasil', 'le', 'mÈdecin', 'voulait', 'que', 'je', 'vaccine', 'ma', 'fille', 'de', '12', 'ans', 'il', 'peut', 'toujours', 'attendre', '!', 'france3-regions.francetvinfoÖ']","['vous', 'connaissez', 'marie', 'ocèane', 'bourguignon', 'qui', 'est', 'atteinte', 'sclèrose', 'plaques', 'suite', 'vaccination', 'gardasil', 'mèdecin', 'voulait', 'que', 'vaccine', 'fille', 'ans', 'peut', 'toujours', 'attendre']","['connaissez', 'marie', 'ocèane', 'bourguignon', 'atteinte', 'sclèrose', 'plaques', 'suite', 'vaccination', 'gardasil', 'mèdecin', 'voulait', 'vaccine', 'fille', 'ans', 'peut', 'toujours', 'attendre']","['connaître', 'marie', 'ocèane', 'bourguignon', 'atteinte', 'sclèrose', 'plaque', 'suite', 'vaccination', 'gardasil', 'mèdecin', 'vouloir', 'vaccine', 'fille', 'an', 'pouvoir', 'toujours', 'attendre']"
221,582,Mon Nov 21 11:35:00 +00:00 2022,"#France #Paris #Gardasil #HPV #Merck """"Pour avoir un avis sur le papillomavirus et la #Vaccination contre le cancer du col de l'utÈrus ce n'est pas ‡ @frcsBraun qu'il faut demander mais ‡ une spÈcialiste comme Diane Harper.",93,71fbbb5c,,,,,,,,,,,,,,,,0,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,#France,#Paris,#Gardasil,#HPV,#Merck,#Vaccination,,,,,,,,,,,,,,,,,,,1.5946557224613642e+18,,,,,https://twitter.com/aileastick1/status/1594655722461364224,True,27e2db75,fr,191,223,37,"['#', 'France', '#', 'Paris', '#', 'Gardasil', '#', 'HPV', '#', 'Merck', '``', ""''"", 'Pour', 'avoir', 'un', 'avis', 'sur', 'le', 'papillomavirus', 'et', 'la', '#', 'Vaccination', 'contre', 'le', 'cancer', 'du', 'col', 'de', ""l'utÈrus"", 'ce', ""n'est"", 'pas', '‡', '@', 'frcsBraun', ""qu'il"", 'faut', 'demander', 'mais', '‡', 'une', 'spÈcialiste', 'comme', 'Diane', 'Harper', '.']","['france', 'paris', 'gardasil', 'hpv', 'merck', 'pour', 'avoir', 'avis', 'sur', 'papillomavirus', 'vaccination', 'contre', 'cancer', 'col', 'pas', 'frcsbraun', 'faut', 'demander', 'mais', 'une', 'spècialiste', 'comme', 'diane', 'harper']","['france', 'paris', 'gardasil', 'hpv', 'merck', 'avoir', 'avis', 'papillomavirus', 'vaccination', 'contre', 'cancer', 'col', 'frcsbraun', 'faut', 'demander', 'spècialiste', 'comme', 'diane', 'harper']","['france', 'pari', 'gardasil', 'hpv', 'merck', 'avoir', 'avis', 'papillomavirus', 'vaccination', 'contre', 'cancer', 'col', 'frcsbraun', 'falloir', 'demander', 'spècialist', 'comme', 'diane', 'harper']"
222,583,Mon Nov 21 06:17:00 +00:00 2022,"Il parle du #Gardasil, dont on sait qu'il concerne un pouiËme des cancers du col (0,3% de mÈmoire) et dont on rÈpertorie dÈj‡ de nombreux tÈmoignages catastrophiques d'ES 10 ans aprËs."" ""Ce type n'est ni ministre ni mÈdecin. Juste VRP.",3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"#Gardasil,",,,,,,,,,,,,,,,,,,,,,,,,1.5945756988402235e+18,,,,,https://twitter.com/LetUsComment/status/1594575698840223744,False,d9249ed4,fr,5,235,40,"['Il', 'parle', 'du', '#', 'Gardasil', ',', 'dont', 'on', 'sait', ""qu'il"", 'concerne', 'un', 'pouiËme', 'des', 'cancers', 'du', 'col', '(', '0,3', '%', 'de', 'mÈmoire', ')', 'et', 'dont', 'on', 'rÈpertorie', 'dÈj‡', 'de', 'nombreux', 'tÈmoignages', 'catastrophiques', ""d'ES"", '10', 'ans', 'aprËs', '.', ""''"", '``', 'Ce', 'type', ""n'est"", 'ni', 'ministre', 'ni', 'mÈdecin', '.', 'Juste', 'VRP', '.']","['parle', 'gardasil', 'dont', 'sait', 'concerne', 'pouiëme', 'des', 'cancers', 'col', 'mèmoire', 'dont', 'rèpertorie', 'nombreux', 'tèmoignages', 'catastrophiques', 'ans', 'aprës', 'type', 'ministre', 'mèdecin', 'juste', 'vrp']","['parle', 'gardasil', 'dont', 'sait', 'concerne', 'pouiëme', 'cancers', 'col', 'mèmoire', 'dont', 'rèpertorie', 'nombreux', 'tèmoignages', 'catastrophiques', 'ans', 'aprës', 'type', 'ministre', 'mèdecin', 'juste', 'vrp']","['parl', 'gardasil', 'dont', 'savoir', 'concerner', 'pouiëme', 'cancer', 'col', 'mèmoire', 'dont', 'rèpertorie', 'nombreux', 'tèmoignage', 'catastrophique', 'an', 'aprë', 'type', 'ministre', 'mèdecin', 'juste', 'vrp']"
223,584,Mon Oct 24 04:36:00 +00:00 2022,"??¿ VOIR ABSOLUMENT""#France #Paris  Par ce documentaire, #ARTE abandonne totalement le narratif de #BigPharma #Macron #Veran sur la #vaccinationLes extrÈmistes de la #vaccination vont en prendre plein la gueule.#Covid_19 #Gardasil #papillomavirus #HPV ""piped.video/_Lnf1jlBJak",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#France,#Paris,#ARTE,#BigPharma,#Macron,#Veran,#vaccination,#vaccination,#Covid_19,#Gardasil,#papillomavirus,#HPV,,,,,,,,,,,,,1.5844033379353436e+18,https://piped.video/_Lnf1jlBJak,,,,https://twitter.com/CaroCar15/status/1584403337935343616,False,46455570,fr,1,276,33,"['?', '?', '¿', 'VOIR', 'ABSOLUMENT', ""''"", '#', 'France', '#', 'Paris', 'Par', 'ce', 'documentaire', ',', '#', 'ARTE', 'abandonne', 'totalement', 'le', 'narratif', 'de', '#', 'BigPharma', '#', 'Macron', '#', 'Veran', 'sur', 'la', '#', 'vaccinationLes', 'extrÈmistes', 'de', 'la', '#', 'vaccination', 'vont', 'en', 'prendre', 'plein', 'la', 'gueule.', '#', 'Covid_19', '#', 'Gardasil', '#', 'papillomavirus', '#', 'HPV', '``', 'piped.video/_Lnf1jlBJak']","['voir', 'absolument', 'france', 'paris', 'par', 'documentaire', 'arte', 'abandonne', 'totalement', 'narratif', 'bigpharma', 'macron', 'veran', 'sur', 'vaccinationles', 'extrèmistes', 'vaccination', 'vont', 'prendre', 'plein', 'gardasil', 'papillomavirus', 'hpv']","['voir', 'absolument', 'france', 'paris', 'documentaire', 'arte', 'abandonne', 'totalement', 'narratif', 'bigpharma', 'macron', 'veran', 'vaccinationles', 'extrèmistes', 'vaccination', 'vont', 'prendre', 'plein', 'gardasil', 'papillomavirus', 'hpv']","['voir', 'absolument', 'france', 'pari', 'documentaire', 'art', 'abandonn', 'totalement', 'narratif', 'bigpharma', 'macron', 'veran', 'vaccinationle', 'extrèmiste', 'vaccination', 'aller', 'prendre', 'plein', 'gardasil', 'papillomavirus', 'hpv']"
224,617,Sun Aug 07 08:03:00 +00:00 2022,Papillomavirus vaccination contre les cancers #papillomavirus #most cancers #hpv #santÈ #gardasil #cherish - ww-vb1.mine.nu/y/?p=12722,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#papillomavirus,#most,#hpv,#santÈ,#gardasil,#cherish,,,,,,,,,,,,,,,,,,,1.5561893432403968e+18,http://ww-vb1.mine.nu/y/?p=12722,,,,https://twitter.com/hamed1399/status/1556189343240396800,False,39e90a2a,fr,0,134,14,"['Papillomavirus', 'vaccination', 'contre', 'les', 'cancers', '#', 'papillomavirus', '#', 'most', 'cancers', '#', 'hpv', '#', 'santÈ', '#', 'gardasil', '#', 'cherish', '-', 'ww-vb1.mine.nu/y/', '?', 'p=12722']","['papillomavirus', 'vaccination', 'contre', 'les', 'cancers', 'papillomavirus', 'most', 'cancers', 'hpv', 'santè', 'gardasil', 'cherish']","['papillomavirus', 'vaccination', 'contre', 'cancers', 'papillomavirus', 'most', 'cancers', 'hpv', 'santè', 'gardasil', 'cherish']","['papillomavirus', 'vaccination', 'contre', 'cancer', 'papillomavirus', 'most', 'cancer', 'hpv', 'santè', 'gardasil', 'cherish']"
