,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,doc_lemmatized
206,603,Fri Aug 19 09:49:00 +00:00 2022,"I remember when girls injured from #Gardasil were told symptoms were bc if anxiety even if they fainted or dx with POTS, Yep all anxiety or fear of a needle, I guess saying it must make it true???",0,,,,,,,,,,,,,,,,,0,0,0,1cff6578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5605644955080335e+18,,,,,https://twitter.com/GardasilNews/status/1560564495508033536,False,6f4cf129,en,0,196,38,"['I', 'remember', 'when', 'girls', 'injured', 'from', '#', 'Gardasil', 'were', 'told', 'symptoms', 'were', 'bc', 'if', 'anxiety', 'even', 'if', 'they', 'fainted', 'or', 'dx', 'with', 'POTS', ',', 'Yep', 'all', 'anxiety', 'or', 'fear', 'of', 'a', 'needle', ',', 'I', 'guess', 'saying', 'it', 'must', 'make', 'it', 'true', '?', '?', '?']","['remember', 'when', 'girls', 'injured', 'from', 'gardasil', 'were', 'told', 'symptoms', 'were', 'anxiety', 'even', 'they', 'fainted', 'with', 'pots', 'yep', 'all', 'anxiety', 'fear', 'needle', 'guess', 'saying', 'must', 'make', 'true']","['remember', 'girls', 'injured', 'gardasil', 'told', 'symptoms', 'anxiety', 'even', 'fainted', 'pots', 'yep', 'anxiety', 'fear', 'needle', 'guess', 'saying', 'must', 'make', 'true']","['remember', 'girl', 'injure', 'gardasil', 'tell', 'symptom', 'anxiety', 'even', 'faint', 'pot', 'yep', 'anxiety', 'fear', 'needle', 'guess', 'say', 'must', 'make', 'true']"
207,604,Wed Aug 31 11:52:00 +00:00 2022,"Merck $MRK announced that it gained approval from the NMPA to expand the use of #Gardasil 9 (Human Papillomavirus (HPV) 9-valent Vaccine, Recombinant) to individuals aged 9 through 45 years old. The vaccine will help to prevent cervical cancer.",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5649442199486833e+18,,,,,https://twitter.com/chuminhua432/status/1564944219948683265,False,a7af8317,en,1,244,39,"['Merck', '$', 'MRK', 'announced', 'that', 'it', 'gained', 'approval', 'from', 'the', 'NMPA', 'to', 'expand', 'the', 'use', 'of', '#', 'Gardasil', '9', '(', 'Human', 'Papillomavirus', '(', 'HPV', ')', '9-valent', 'Vaccine', ',', 'Recombinant', ')', 'to', 'individuals', 'aged', '9', 'through', '45', 'years', 'old', '.', 'The', 'vaccine', 'will', 'help', 'to', 'prevent', 'cervical', 'cancer', '.']","['merck', 'mrk', 'announced', 'that', 'gained', 'approval', 'from', 'the', 'nmpa', 'expand', 'the', 'use', 'gardasil', 'human', 'papillomavirus', 'hpv', 'vaccine', 'recombinant', 'individuals', 'aged', 'through', 'years', 'old', 'the', 'vaccine', 'will', 'help', 'prevent', 'cervical', 'cancer']","['merck', 'mrk', 'announced', 'gained', 'approval', 'nmpa', 'expand', 'use', 'gardasil', 'human', 'papillomavirus', 'hpv', 'vaccine', 'recombinant', 'individuals', 'aged', 'years', 'old', 'vaccine', 'help', 'prevent', 'cervical', 'cancer']","['merck', 'mrk', 'announce', 'gain', 'approval', 'nmpa', 'expand', 'use', 'gardasil', 'human', 'papillomavirus', 'hpv', 'vaccine', 'recombinant', 'individual', 'aged', 'year', 'old', 'vaccine', 'help', 'prevent', 'cervical', 'cancer']"
208,605,Thu Oct 06 19:30:00 +00:00 2022,"Boy's death blamed on a form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  buff.ly/3CAHsQu #Gardasil",22,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#encephalitis,#HPV,#vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.5781053240237793e+18,https://buff.ly/3CAHsQu,,,,https://twitter.com/skepticalraptor/status/1578105324023779340,False,bdc69297,en,32,145,23,"['Boy', ""'s"", 'death', 'blamed', 'on', 'a', 'form', 'of', '#', 'encephalitis', 'caused', 'by', '#', 'HPV', '#', 'vaccine', 'ó', 'science', 'shows', 'no', 'link', ',', 'but', 'parents', 'sue', 'anyway', '.', 'buff.ly/3CAHsQu', '#', 'Gardasil']","['boy', 'death', 'blamed', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'but', 'parents', 'sue', 'anyway', 'gardasil']","['boy', 'death', 'blamed', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'parents', 'sue', 'anyway', 'gardasil']","['boy', 'death', 'blame', 'form', 'encephalitis', 'cause', 'hpv', 'vaccine', 'science', 'show', 'link', 'parent', 'sue', 'anyway', 'gardasil']"
209,606,Mon Aug 29 04:10:00 +00:00 2022,"MSD Pharmaceuticals, a wholly-owned subsidiary of Merck Sharp & Dohme, launched Indiaís first gender neutral HPV vaccine†#Gardasil"" #TheTimesGroup #RadioMirchi #Gulmoharmaitri #MSD-India† #RehanAKhan ""#HPVvaccine",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#TheTimesGroup,#RadioMirchi,#Gulmoharmaitri,#MSD-India†,#RehanAKhan,#HPVvaccine,,,,,,,,,,,,,,,,,,,1.5641032066697871e+18,,,,,https://twitter.com/JnrAkhibiJohn/status/1564103206669787136,False,98720797,en,1,212,23,"['MSD', 'Pharmaceuticals', ',', 'a', 'wholly-owned', 'subsidiary', 'of', 'Merck', 'Sharp', '&', 'Dohme', ',', 'launched', 'Indiaís', 'first', 'gender', 'neutral', 'HPV', 'vaccine†', '#', 'Gardasil', ""''"", '#', 'TheTimesGroup', '#', 'RadioMirchi', '#', 'Gulmoharmaitri', '#', 'MSD-India†', '#', 'RehanAKhan', '``', '#', 'HPVvaccine']","['msd', 'pharmaceuticals', 'subsidiary', 'merck', 'sharp', 'dohme', 'launched', 'indiaís', 'first', 'gender', 'neutral', 'hpv', 'gardasil', 'thetimesgroup', 'radiomirchi', 'gulmoharmaitri', 'rehanakhan', 'hpvvaccine']","['msd', 'pharmaceuticals', 'subsidiary', 'merck', 'sharp', 'dohme', 'launched', 'indiaís', 'first', 'gender', 'neutral', 'hpv', 'gardasil', 'thetimesgroup', 'radiomirchi', 'gulmoharmaitri', 'rehanakhan', 'hpvvaccine']","['msd', 'pharmaceutical', 'subsidiary', 'merck', 'sharp', 'dohme', 'launch', 'indiaís', 'first', 'gender', 'neutral', 'hpv', 'gardasil', 'thetimesgroup', 'radiomirchi', 'gulmoharmaitri', 'rehanakhan', 'hpvvaccine']"
210,607,Thu Sep 08 02:16:00 +00:00 2022,THIS .. it needs to be more education earlier to understand the importance of #gardasil,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.56769848468113e+18,,,,,https://twitter.com/canaryyellow25/status/1567698484681129986,False,2c5385a1,en,1,87,15,"['THIS', '..', 'it', 'needs', 'to', 'be', 'more', 'education', 'earlier', 'to', 'understand', 'the', 'importance', 'of', '#', 'gardasil']","['this', 'needs', 'more', 'education', 'earlier', 'understand', 'the', 'importance', 'gardasil']","['needs', 'education', 'earlier', 'understand', 'importance', 'gardasil']","['need', 'education', 'early', 'understand', 'importance', 'gardasil']"
211,608,Thu Oct 06 19:15:00 +00:00 2022,"Boy's death blamed on a form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  skepticalraptor.com/skepticaÖ #Gardasil",10,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#encephalitis,#HPV,#vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.5781016445662003e+18,https://www.skepticalraptor.com/skepticalraptorblog.php/hpv-vaccine-not-linked-to-encephalitis-but-here-comes-a-lawsuit/,,,,https://twitter.com/skepticalraptor/status/1578101644566200320,False,bdc69297,en,12,159,23,"['Boy', ""'s"", 'death', 'blamed', 'on', 'a', 'form', 'of', '#', 'encephalitis', 'caused', 'by', '#', 'HPV', '#', 'vaccine', 'ó', 'science', 'shows', 'no', 'link', ',', 'but', 'parents', 'sue', 'anyway', '.', 'skepticalraptor.com/skepticaÖ', '#', 'Gardasil']","['boy', 'death', 'blamed', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'but', 'parents', 'sue', 'anyway', 'gardasil']","['boy', 'death', 'blamed', 'form', 'encephalitis', 'caused', 'hpv', 'vaccine', 'science', 'shows', 'link', 'parents', 'sue', 'anyway', 'gardasil']","['boy', 'death', 'blame', 'form', 'encephalitis', 'cause', 'hpv', 'vaccine', 'science', 'show', 'link', 'parent', 'sue', 'anyway', 'gardasil']"
212,609,Mon Aug 29 03:59:00 +00:00 2022,"MSD Pharmaceuticals, a wholly-owned subsidiary of Merck Sharp & Dohme, launched Indiaís first gender neutral HPV vaccine†#Gardasil 9"" #TheTimesGroup #RadioMirchi #Gulmoharmaitri #MSD-India† #RehanAKhan ""#HPVvaccine",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#TheTimesGroup,#RadioMirchi,#Gulmoharmaitri,#MSD-India†,#RehanAKhan,#HPVvaccine,,,,,,,,,,,,,,,,,,,1.5641003441787779e+18,,,,,https://twitter.com/JnrAkhibiJohn/status/1564100344178778115,False,98720797,en,1,214,24,"['MSD', 'Pharmaceuticals', ',', 'a', 'wholly-owned', 'subsidiary', 'of', 'Merck', 'Sharp', '&', 'Dohme', ',', 'launched', 'Indiaís', 'first', 'gender', 'neutral', 'HPV', 'vaccine†', '#', 'Gardasil', '9', ""''"", '#', 'TheTimesGroup', '#', 'RadioMirchi', '#', 'Gulmoharmaitri', '#', 'MSD-India†', '#', 'RehanAKhan', '``', '#', 'HPVvaccine']","['msd', 'pharmaceuticals', 'subsidiary', 'merck', 'sharp', 'dohme', 'launched', 'indiaís', 'first', 'gender', 'neutral', 'hpv', 'gardasil', 'thetimesgroup', 'radiomirchi', 'gulmoharmaitri', 'rehanakhan', 'hpvvaccine']","['msd', 'pharmaceuticals', 'subsidiary', 'merck', 'sharp', 'dohme', 'launched', 'indiaís', 'first', 'gender', 'neutral', 'hpv', 'gardasil', 'thetimesgroup', 'radiomirchi', 'gulmoharmaitri', 'rehanakhan', 'hpvvaccine']","['msd', 'pharmaceutical', 'subsidiary', 'merck', 'sharp', 'dohme', 'launch', 'indiaís', 'first', 'gender', 'neutral', 'hpv', 'gardasil', 'thetimesgroup', 'radiomirchi', 'gulmoharmaitri', 'rehanakhan', 'hpvvaccine']"
213,611,Sun Sep 04 10:10:00 +00:00 2022,"????Tout a ÈtÈ dit. ""#medias #France#Mckinsey #Mckinseygate #Macron #Veran #occitanie #Toulouse #Montpellier #Herault #Beziers #Gard #nimes #perpignan #COVID #Ukraine #BillGatesBioTerrorist  #Gardasil #HPV #papillomavirusMÈdicaments sous influence??????""odysee.com/@laileastick:4/20Ö",15,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#medias,#France,#Mckinsey,#Mckinseygate,#Macron,#Veran,#occitanie,#Toulouse,#Montpellier,#Herault,#Beziers,#Gard,#nimes,#perpignan,#COVID,#Ukraine,#BillGatesBioTerrorist,#Gardasil,#HPV,#papillomavirus,,,,,1.566368218012389e+18,https://odysee.com/@laileastick:4/2022-049-Medicaments-sous-influence:2,,,,https://twitter.com/aileastick1/status/1566368218012389377,True,27e2db75,en,25,283,25,"['?', '?', '?', '?', 'Tout', 'a', 'ÈtÈ', 'dit', '.', '``', '#', 'medias', '#', 'France', '#', 'Mckinsey', '#', 'Mckinseygate', '#', 'Macron', '#', 'Veran', '#', 'occitanie', '#', 'Toulouse', '#', 'Montpellier', '#', 'Herault', '#', 'Beziers', '#', 'Gard', '#', 'nimes', '#', 'perpignan', '#', 'COVID', '#', 'Ukraine', '#', 'BillGatesBioTerrorist', '#', 'Gardasil', '#', 'HPV', '#', 'papillomavirusMÈdicaments', 'sous', 'influence', '?', '?', '?', '?', '?', '?', '``', 'odysee.com/', '@', 'laileastick:4/20Ö']","['tout', 'ètè', 'dit', 'medias', 'france', 'mckinsey', 'mckinseygate', 'macron', 'veran', 'occitanie', 'toulouse', 'montpellier', 'herault', 'beziers', 'gard', 'nimes', 'perpignan', 'covid', 'ukraine', 'billgatesbioterrorist', 'gardasil', 'hpv', 'papillomavirusmèdicaments', 'sous', 'influence']","['tout', 'ètè', 'dit', 'medias', 'france', 'mckinsey', 'mckinseygate', 'macron', 'veran', 'occitanie', 'toulouse', 'montpellier', 'herault', 'beziers', 'gard', 'nimes', 'perpignan', 'covid', 'ukraine', 'billgatesbioterrorist', 'gardasil', 'hpv', 'papillomavirusmèdicaments', 'sous', 'influence']","['tout', 'ètè', 'dit', 'media', 'france', 'mckinsey', 'mckinseygate', 'macron', 'veran', 'occitanie', 'toulouse', 'montpellier', 'herault', 'bezier', 'gard', 'nime', 'perpignan', 'covid', 'ukraine', 'billgatesbioterrorist', 'gardasil', 'hpv', 'papillomavirusmèdicament', 'sous', 'influence']"
214,612,Thu Aug 25 23:18:00 +00:00 2022,"Did you know that safety concerns were expressed regarding the #HPVvaccine by Prof. Mahin Khatami, former program director at the NCI & NIH? ""ncbi.nlm.nih.gov/pmc/articleÖ Sign up to our newsletter: physiciansforinformedconsentÖ ""#InformedConsent #HPV #Gardasil #CervicalCancer #Science",19,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,#HPVvaccine,#InformedConsent,#HPV,#Gardasil,#CervicalCancer,#Science,,,,,,,,,,,,,,,,,,,1.5629424240829768e+18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5138175,https://physiciansforinformedconsent.org/newsletter/,,,https://twitter.com/picphysicians/status/1562942424082976769,True,3dbf9855,en,35,286,35,"['Did', 'you', 'know', 'that', 'safety', 'concerns', 'were', 'expressed', 'regarding', 'the', '#', 'HPVvaccine', 'by', 'Prof.', 'Mahin', 'Khatami', ',', 'former', 'program', 'director', 'at', 'the', 'NCI', '&', 'NIH', '?', '``', 'ncbi.nlm.nih.gov/pmc/articleÖ', 'Sign', 'up', 'to', 'our', 'newsletter', ':', 'physiciansforinformedconsentÖ', '``', '#', 'InformedConsent', '#', 'HPV', '#', 'Gardasil', '#', 'CervicalCancer', '#', 'Science']","['did', 'you', 'know', 'that', 'safety', 'concerns', 'were', 'expressed', 'regarding', 'the', 'hpvvaccine', 'mahin', 'khatami', 'former', 'program', 'director', 'the', 'nci', 'nih', 'sign', 'our', 'newsletter', 'physiciansforinformedconsentö', 'informedconsent', 'hpv', 'gardasil', 'cervicalcancer', 'science']","['know', 'safety', 'concerns', 'expressed', 'regarding', 'hpvvaccine', 'mahin', 'khatami', 'former', 'program', 'director', 'nci', 'nih', 'sign', 'newsletter', 'physiciansforinformedconsentö', 'informedconsent', 'hpv', 'gardasil', 'cervicalcancer', 'science']","['know', 'safety', 'concern', 'express', 'regard', 'hpvvaccine', 'mahin', 'khatami', 'former', 'program', 'director', 'nci', 'nih', 'sign', 'newsletter', 'physiciansforinformedconsentö', 'informedconsent', 'hpv', 'gardasil', 'cervicalcancer', 'science']"
215,614,Fri Sep 02 06:13:00 +00:00 2022,"#MSD India MD talks about price adjustments for #Januvia, ëcategory developmentí for #Gardasil 9, #Keytrudaís rise as leading cancer therapy in India and more #biopharma #cancer #diabetes",3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#MSD,"#Januvia,",#Gardasil,#Keytrudaís,#biopharma,#cancer,#diabetes,,,,,,,,,,,,,,,,,,1.5655837286963692e+18,,,,,https://twitter.com/scripanjug/status/1565583728696369152,False,ff349fd2,en,5,187,27,"['#', 'MSD', 'India', 'MD', 'talks', 'about', 'price', 'adjustments', 'for', '#', 'Januvia', ',', 'ëcategory', 'developmentí', 'for', '#', 'Gardasil', '9', ',', '#', 'Keytrudaís', 'rise', 'as', 'leading', 'cancer', 'therapy', 'in', 'India', 'and', 'more', '#', 'biopharma', '#', 'cancer', '#', 'diabetes']","['msd', 'india', 'talks', 'about', 'price', 'adjustments', 'for', 'januvia', 'ëcategory', 'developmentí', 'for', 'gardasil', 'keytrudaís', 'rise', 'leading', 'cancer', 'therapy', 'india', 'and', 'more', 'biopharma', 'cancer', 'diabetes']","['msd', 'india', 'talks', 'price', 'adjustments', 'januvia', 'ëcategory', 'developmentí', 'gardasil', 'keytrudaís', 'rise', 'leading', 'cancer', 'therapy', 'india', 'biopharma', 'cancer', 'diabetes']","['msd', 'india', 'talk', 'price', 'adjustment', 'januvia', 'ëcategory', 'developmentí', 'gardasil', 'keytrudaís', 'rise', 'lead', 'cancer', 'therapy', 'india', 'biopharma', 'cancer', 'diabete']"
216,619,Sun Sep 04 05:07:00 +00:00 2022,We had a great pediatrician that advised us NOT to get the #Gardasil!,1,,,,,,,,,,,,,,,,,0,0,1,0099b031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil!,,,,,,,,,,,,,,,,,,,,,,,,1.566291759944e+18,,,,,https://twitter.com/Franatic1/status/1566291759943995392,False,f0dc40d1,en,2,69,13,"['We', 'had', 'a', 'great', 'pediatrician', 'that', 'advised', 'us', 'NOT', 'to', 'get', 'the', '#', 'Gardasil', '!']","['had', 'great', 'pediatrician', 'that', 'advised', 'not', 'get', 'the', 'gardasil']","['great', 'pediatrician', 'advised', 'get', 'gardasil']","['great', 'pediatrician', 'advise', 'get', 'gardasil']"
217,620,Sun Sep 04 04:07:00 +00:00 2022,"My kidsí pediatrician tried so hard to convince me to give my kids #Gardasil - even shamed me for not doing it. Heís no longer our pediatrician. Iím thankful I watched #Vaxxed or I would not have known how bad it is. Thanks, @delbigtree ! ??",2,c57d3911,,,,,,,,,,,,,,,,0,0,0,498ee780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#Vaxxed,,,,,,,,,,,,,,,,,,,,,,,1.566276694318764e+18,,,,,https://twitter.com/jackiryanRN/status/1566276694318764032,False,92696cef,en,4,241,46,"['My', 'kidsí', 'pediatrician', 'tried', 'so', 'hard', 'to', 'convince', 'me', 'to', 'give', 'my', 'kids', '#', 'Gardasil', '-', 'even', 'shamed', 'me', 'for', 'not', 'doing', 'it', '.', 'Heís', 'no', 'longer', 'our', 'pediatrician', '.', 'Iím', 'thankful', 'I', 'watched', '#', 'Vaxxed', 'or', 'I', 'would', 'not', 'have', 'known', 'how', 'bad', 'it', 'is', '.', 'Thanks', ',', '@', 'delbigtree', '!', '?', '?']","['kidsí', 'pediatrician', 'tried', 'hard', 'convince', 'give', 'kids', 'gardasil', 'even', 'shamed', 'for', 'not', 'doing', 'heís', 'longer', 'our', 'pediatrician', 'iím', 'thankful', 'watched', 'vaxxed', 'would', 'not', 'have', 'known', 'how', 'bad', 'thanks', 'delbigtree']","['kidsí', 'pediatrician', 'tried', 'hard', 'convince', 'give', 'kids', 'gardasil', 'even', 'shamed', 'heís', 'longer', 'pediatrician', 'iím', 'thankful', 'watched', 'vaxxed', 'would', 'known', 'bad', 'thanks', 'delbigtree']","['kidsí', 'pediatrician', 'try', 'hard', 'convince', 'give', 'kid', 'gardasil', 'even', 'shame', 'heís', 'long', 'pediatrician', 'iím', 'thankful', 'watch', 'vaxxed', 'would', 'know', 'bad', 'thank', 'delbigtree']"
218,621,Thu Aug 11 23:18:00 +00:00 2022,"Did you know inflammation of the brain & spinal cord is most often reported following flu & HPV #vaccines?"" Join PIC: physiciansforinformedconsentÖ ""#Physicians4InformedConsent #1stDoNoHarm #Vaccination #InformedConsent #HPV #HPVvaccine #Gardasil #CervicalCancer #Science #Statistics",15,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#vaccines?,#Physicians4InformedConsent,#1stDoNoHarm,#Vaccination,#InformedConsent,#HPV,#HPVvaccine,#Gardasil,#CervicalCancer,#Science,#Statistics,,,,,,,,,,,,,,1.5578689930752038e+18,https://physiciansforinformedconsent.org/join/,,,,https://twitter.com/picphysicians/status/1557868993075204099,True,3dbf9855,en,25,283,32,"['Did', 'you', 'know', 'inflammation', 'of', 'the', 'brain', '&', 'spinal', 'cord', 'is', 'most', 'often', 'reported', 'following', 'flu', '&', 'HPV', '#', 'vaccines', '?', ""''"", 'Join', 'PIC', ':', 'physiciansforinformedconsentÖ', '``', '#', 'Physicians4InformedConsent', '#', '1stDoNoHarm', '#', 'Vaccination', '#', 'InformedConsent', '#', 'HPV', '#', 'HPVvaccine', '#', 'Gardasil', '#', 'CervicalCancer', '#', 'Science', '#', 'Statistics']","['did', 'you', 'know', 'inflammation', 'the', 'brain', 'spinal', 'cord', 'most', 'often', 'reported', 'following', 'flu', 'hpv', 'vaccines', 'join', 'pic', 'physiciansforinformedconsentö', 'vaccination', 'informedconsent', 'hpv', 'hpvvaccine', 'gardasil', 'cervicalcancer', 'science', 'statistics']","['know', 'inflammation', 'brain', 'spinal', 'cord', 'often', 'reported', 'following', 'flu', 'hpv', 'vaccines', 'join', 'pic', 'physiciansforinformedconsentö', 'vaccination', 'informedconsent', 'hpv', 'hpvvaccine', 'gardasil', 'cervicalcancer', 'science', 'statistics']","['know', 'inflammation', 'brain', 'spinal', 'cord', 'often', 'report', 'follow', 'flu', 'hpv', 'vaccine', 'join', 'pic', 'physiciansforinformedconsentö', 'vaccination', 'informedconsent', 'hpv', 'hpvvaccine', 'gardasil', 'cervicalcancer', 'science', 'statistic']"
219,622,Fri Aug 05 18:34:00 +00:00 2022,"The court order allows #Gardasil #HPV #vaccine injury lawsuits to move into coordinated discovery and pretrial proceedings. """"""""These personal injury actions present common questions of fact arising from allegations that plaintiffs...developed...injuries.""""""""""""baumhedlundlaw.com/blog/2022Ö",3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#HPV,#vaccine,,,,,,,,,,,,,,,,,,,,,,1.5556231950461379e+18,https://www.baumhedlundlaw.com/blog/2022/august/judicial-panel-consolidates-gardasil-lawsuits-in/,,,,https://twitter.com/WisnerBaum/status/1555623195046137856,False,35be2b85,en,5,290,31,"['The', 'court', 'order', 'allows', '#', 'Gardasil', '#', 'HPV', '#', 'vaccine', 'injury', 'lawsuits', 'to', 'move', 'into', 'coordinated', 'discovery', 'and', 'pretrial', 'proceedings', '.', '``', '``', ""''"", ""''"", 'These', 'personal', 'injury', 'actions', 'present', 'common', 'questions', 'of', 'fact', 'arising', 'from', 'allegations', 'that', 'plaintiffs', '...', 'developed', '...', 'injuries', '.', '``', '``', ""''"", ""''"", ""''"", ""''"", 'baumhedlundlaw.com/blog/2022Ö']","['the', 'court', 'order', 'allows', 'gardasil', 'hpv', 'vaccine', 'injury', 'lawsuits', 'move', 'into', 'coordinated', 'discovery', 'and', 'pretrial', 'proceedings', 'these', 'personal', 'injury', 'actions', 'present', 'common', 'questions', 'fact', 'arising', 'from', 'allegations', 'that', 'plaintiffs', 'developed', 'injuries']","['court', 'order', 'allows', 'gardasil', 'hpv', 'vaccine', 'injury', 'lawsuits', 'move', 'coordinated', 'discovery', 'pretrial', 'proceedings', 'personal', 'injury', 'actions', 'present', 'common', 'questions', 'fact', 'arising', 'allegations', 'plaintiffs', 'developed', 'injuries']","['court', 'order', 'allow', 'gardasil', 'hpv', 'vaccine', 'injury', 'lawsuit', 'move', 'coordinate', 'discovery', 'pretrial', 'proceeding', 'personal', 'injury', 'action', 'present', 'common', 'question', 'fact', 'arise', 'allegation', 'plaintiff', 'develop', 'injury']"
220,624,Wed Aug 03 20:00:00 +00:00 2022,"Attorney Brandon†Salter of @MBLFirm explains what you need to know on the latest emerging MDL, #Gardasil (MDL no. 3036) #MassTorts #EmergingTorts #pharmaceuticalMDL #Merck"" ""masstortnews.org/new-mdl-litÖ",0,5b1308bd,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#MassTorts,#EmergingTorts,#pharmaceuticalMDL,#Merck,,,,,,,,,,,,,,,,,,,,1.5549201057205699e+18,https://masstortnews.org/new-mdl-litigation-on-the-horizon/,,,,https://twitter.com/masstortnewsorg/status/1554920105720569857,False,882665d1,en,0,203,24,"['Attorney', 'Brandon†Salter', 'of', '@', 'MBLFirm', 'explains', 'what', 'you', 'need', 'to', 'know', 'on', 'the', 'latest', 'emerging', 'MDL', ',', '#', 'Gardasil', '(', 'MDL', 'no', '.', '3036', ')', '#', 'MassTorts', '#', 'EmergingTorts', '#', 'pharmaceuticalMDL', '#', 'Merck', ""''"", '``', 'masstortnews.org/new-mdl-litÖ']","['attorney', 'mblfirm', 'explains', 'what', 'you', 'need', 'know', 'the', 'latest', 'emerging', 'mdl', 'gardasil', 'mdl', 'masstorts', 'emergingtorts', 'pharmaceuticalmdl', 'merck']","['attorney', 'mblfirm', 'explains', 'need', 'know', 'latest', 'emerging', 'mdl', 'gardasil', 'mdl', 'masstorts', 'emergingtorts', 'pharmaceuticalmdl', 'merck']","['attorney', 'mblfirm', 'explain', 'need', 'know', 'late', 'emerge', 'mdl', 'gardasil', 'mdl', 'masstort', 'emergingtort', 'pharmaceuticalmdl', 'merck']"
