,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,user_is_verified,user_name,language,engagement
224,629,Mon Aug 01 23:49:00 +00:00 2022,Everyone is awoke with #VAERS where were they with #Gardasil?!!!,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#VAERS,#Gardasil?!!!,,,,,,,,,,,,,,,,,,,,,,,1.554252924678701e+18,,,,,False,02577718,en,0
225,656,Sun Mar 05 16:06:00 +00:00 2023,#Gardasil cures nothing!,6,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6324123732050412e+18,,,,,False,125d29b7,en,8
226,680,Tue Mar 07 06:44:00 +00:00 2023,"Firmes possÈdÈes par #BlackRock ""#Pfizer #Moderna #AstraZeneca #merck et son #Gardasil  Voil‡, voil‡ ??#blackrock #NonALaReformeDesRetraites ""#MacronDestitution",14,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,#BlackRock,#Pfizer,#Moderna,#AstraZeneca,#merck,#Gardasil,#blackrock,#NonALaReformeDesRetraites,#MacronDestitution,,,,,,,,,,,,,,,,1.632995613057925e+18,,,,,False,7dda4107,en,32
227,703,Tue Mar 07 00:26:00 +00:00 2023,Watch Wisner Baum senior partner talk about the Gardasil HPV lawsuits and alleged injuries. The science is not settled on Gardasil. bit.ly/3ZI96ns #Gardasil #HPV #hpvvaccine #gardasilreaction #gardasilinjury #gardasiladversereaction #gardasilsideffects #cervicalcancer,6,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Gardasil,#HPV,#hpvvaccine,#gardasilreaction,#gardasilinjury,#gardasiladversereaction,#gardasilsideffects,#cervicalcancer,,,,,,,,,,,,,,,,,1.632900605718184e+18,http://bit.ly/3ZI96ns,,,,False,35be2b85,en,11
228,705,Sun Mar 05 11:21:00 +00:00 2023,#Gardasil odysee.com/@LigneDroiteMatinÖ,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.632340576203948e+18,https://odysee.com/@LigneDroiteMatinale:8/libre-info-virus:a,,,,False,f0dad914,en,1
229,738,Thu Jul 13 16:00:00 +00:00 2023,#Gardasil !!!No way !!#Protegeo,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6795211599293645e+18,,,,,False,05ea71fe,en,0
230,750,Thu Jul 13 11:05:00 +00:00 2023,Voyons comment calmer ce troll @AFPFactCheck #Gardasil #Vaccination,0,3b507632,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Vaccination,,,,,,,,,,,,,,,,,,,,,,,1.679447053645017e+18,,,,,False,efc5edcd,en,0
231,752,Mon Feb 27 11:25:00 +00:00 2023,"#ProtegeonsNosEnfants ""#Jarnac #macron #boycott ""?? #Gardasil #EnfantsEnDanger",19,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,#ProtegeonsNosEnfants,#Jarnac,#macron,#boycott,#Gardasil,#EnfantsEnDanger,,,,,,,,,,,,,,,,,,,1.630167308806021e+18,,,,,False,a7587ab3,en,40
232,816,Fri Mar 03 12:43:00 +00:00 2023,"?????#Warning ""#DepopulationAgenda #Bioweapon #WarAgainstHumanity ""#Gardasil #CrimesAgainsHumanity",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DepopulationAgenda,#Bioweapon,#WarAgainstHumanity,#Gardasil,#CrimesAgainsHumanity,,,,,,,,,,,,,,,,,,,,1.6316363714954404e+18,,,,,False,aab427e6,en,1
233,820,Mon Feb 27 08:48:00 +00:00 2023,"#EnfantsEnDanger #Jarnac """"#boycott #macron #Gardasil",1,,,,,,,,,,,,,,,,,0,0,0,6364503f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#EnfantsEnDanger,#Jarnac,#boycott,#macron,#Gardasil,,,,,,,,,,,,,,,,,,,,1.6301276440533276e+18,,,,,False,a7587ab3,en,3
234,823,Mon Feb 27 08:26:00 +00:00 2023,"?? #macron #Gardasil #Jarnac ??""""#EnfantsEnDanger #boycott",2,,,,,,,,,,,,,,,,,0,0,0,380239dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#macron,#Gardasil,#Jarnac,#EnfantsEnDanger,#boycott,,,,,,,,,,,,,,,,,,,,1.630122136911196e+18,,,,,False,a7587ab3,en,2
235,840,Wed Mar 01 19:56:00 +00:00 2023,"In 2014, 400 doctors had spoken out against the vaccination campaign with the ineffective and expensive #Gardasil. Yet Macron wants to have our daughters pricked, even if it means increasing the deficit of the SÈcu for nothing.",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1.6310207299478979e+18,,,,,False,2e87e67a,en,1
236,846,Wed Mar 01 19:29:00 +00:00 2023,"?????Diane Harper mÈdecin spÈcialiste Vaccin, HPV, Papillomavirus.""Lien vers le documentaire #Gardasil  ?????Diane Harper medical specialist Vaccine, HPV, Papillomavirus.Link to the #Gardasil documentary ""@JudicialWatch @RobertKennedyJr @OANN @DailyMailUK",41,7d3db6d5,937a0a24,5045b01c,1717b850,,,,,,,,,,,,,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,#Gardasil,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6310138670137876e+18,,,,,False,04198bb9,en,88
237,872,Wed Mar 01 18:56:00 +00:00 2023,#Merck #Gardasil #LÈvothyrox #Vioxx #Wargon,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Merck,#Gardasil,#LÈvothyrox,#Vioxx,#Wargon,,,,,,,,,,,,,,,,,,,,1.6310056021167636e+18,,,,,False,2c7b674f,en,1
